"Artist","Genres"
"MarkKnight","tech house"
"MarkKnight","tribal house"
"MarkKnight","uk house"
"MarkKnight","vocal house"
"Eurielle","epicore"
"Diplo","bmore"
"Diplo","dance pop"
"Diplo","edm"
"Diplo","house"
"Diplo","moombahton"
"Diplo","ninja"
"Diplo","pop"
"Diplo","pop dance"
"Diplo","tropical house"
"ChrisLorenzo","bass house"
"ChrisLorenzo","deep groove house"
"ChrisLorenzo","electro house"
"ChrisLorenzo","house"
"MaceoPlex","deep disco house"
"MaceoPlex","deep house"
"MaceoPlex","electronica"
"MaceoPlex","house"
"MaceoPlex","latin tech house"
"MaceoPlex","melodic techno"
"MaceoPlex","microhouse"
"MaceoPlex","minimal tech house"
"MaceoPlex","minimal techno"
"MaceoPlex","organic house"
"MaceoPlex","tech house"
"HOMESHAKE","indie garage rock"
"HOMESHAKE","montreal indie"
"HOMESHAKE","quebec indie"
"ThePointerSisters","disco"
"ThePointerSisters","girl group"
"ThePointerSisters","hi-nrg"
"ThePointerSisters","mellow gold"
"ThePointerSisters","motown"
"ThePointerSisters","new wave pop"
"ThePointerSisters","quiet storm"
"ThePointerSisters","soft rock"
"DorothyAshby","funk"
"DorothyAshby","jazz funk"
"DorothyAshby","jazz harp"
"DorothyAshby","space age pop"
"ClintMansell","british soundtrack"
"ClintMansell","compositional ambient"
"ClintMansell","scorecore"
"ClintMansell","soundtrack"
"ClintMansell","video game music"
"SheKeepsBees","brooklyn indie"
"NTO","minimal melodic techno"
"NTO","minimal techno"
"NTO","new french touch"
"NTO","tropical house"
"DJBlyatman","hard bass"
"DJBlyatman","russian rave"
"Dropfaraonz","Unknown"
"DuaLipa","dance pop"
"DuaLipa","pop"
"DuaLipa","uk pop"
"Nauuda","norwegian house"
"TenaciousD","alternative metal"
"TenaciousD","comedy rock"
"TenaciousD","comic"
"TenaciousD","comic metal"
"TenaciousD","parody"
"TenaciousD","rock"
"AnthonyGonzalez","movie tunes"
"Tinashe","alternative r&b"
"Tinashe","dance pop"
"Tinashe","electropop"
"Tinashe","hip pop"
"Tinashe","metropopolis"
"Tinashe","pop"
"Tinashe","pop r&b"
"Tinashe","pop rap"
"Tinashe","post-teen pop"
"Tinashe","r&b"
"Tinashe","urban contemporary"
"Tweekacore","happy hardcore"
"GregoryAlanIsakov","indie folk"
"GregoryAlanIsakov","neo mellow"
"GregoryAlanIsakov","new americana"
"GregoryAlanIsakov","pop folk"
"GregoryAlanIsakov","stomp and flutter"
"GregoryAlanIsakov","stomp and holler"
"BigThief","art pop"
"BigThief","brooklyn indie"
"BigThief","chamber pop"
"BigThief","freak folk"
"BigThief","indie folk"
"BigThief","indie pop"
"BigThief","indie rock"
"BigThief","small room"
"645AR","Unknown"
"Malaa","bass house"
"Malaa","dark clubbing"
"Malaa","edm"
"Malaa","electro house"
"Malaa","electronic trap"
"Malaa","house"
"ShortRound","Unknown"
"GoodTimesAhead","bass trap"
"GoodTimesAhead","brostep"
"GoodTimesAhead","edm"
"GoodTimesAhead","electro house"
"GoodTimesAhead","electronic trap"
"GoodTimesAhead","pop dance"
"GoodTimesAhead","vapor twitch"
"JohnnyCash","arkansas country"
"JohnnyCash","outlaw country"
"INTERCOM","gaming edm"
"JID","hip hop"
"JID","rap"
"JID","underground hip hop"
"YoungThug","atl hip hop"
"YoungThug","atl trap"
"YoungThug","gangster rap"
"YoungThug","melodic rap"
"YoungThug","pop rap"
"YoungThug","rap"
"YoungThug","trap"
"ManeliJamal","calming instrumental"
"ManeliJamal","chill guitar"
"ManeliJamal","fingerstyle"
"AutumnsCannon","Unknown"
"Bigflo&Oli","francoton"
"Bigflo&Oli","french pop"
"Bigflo&Oli","rap conscient"
"UPYARD19","Unknown"
"GrupoMania","latin"
"GrupoMania","merengue"
"GrupoMania","tropical"
"Naza","album rock"
"Naza","blues rock"
"Naza","classic rock"
"Naza","hard rock"
"Naza","mellow gold"
"Naza","metal"
"Naza","rock"
"Axwell/\Ingrosso","Unknown"
"Noisestorm","chillstep"
"Noisestorm","complextro"
"Noisestorm","edm"
"Noisestorm","electro house"
"Noisestorm","gaming edm"
"Noisestorm","speedrun"
"Moksi","bass house"
"Moksi","dutch edm"
"Moksi","edm"
"Moksi","electro house"
"Moksi","electronic trap"
"Moksi","house"
"Wildstylez","classic hardstyle"
"Wildstylez","euphoric hardstyle"
"Wildstylez","rawstyle"
"JulieLondon","adult standards"
"JulieLondon","easy listening"
"JulieLondon","lounge"
"JulieLondon","soul"
"JulieLondon","swing"
"JulieLondon","torch song"
"JulieLondon","vocal jazz"
"i_o","dark clubbing"
"i_o","edm"
"i_o","electro house"
"i_o","progressive house"
"Bellaire","disco house"
"BenNicky","Unknown"
"KateTempest","lgbtq+ hip hop"
"KateTempest","slam poetry"
"MorganPage","edm"
"MorganPage","electro house"
"MorganPage","pop dance"
"MorganPage","pop edm"
"MorganPage","progressive electro house"
"MorganPage","progressive house"
"Elderbrook","deep house"
"Elderbrook","house"
"Elderbrook","pop dance"
"Elderbrook","tropical house"
"DoozKawa","french hip hop"
"DoozKawa","rap conscient"
"DoozKawa","rap inde"
"FranzSchubert","classical"
"FranzSchubert","classical era"
"FranzSchubert","early romantic era"
"Technasia","french tech house"
"Technasia","funky tech house"
"Technasia","house"
"Technasia","minimal techno"
"Technasia","tech house"
"Technasia","techno"
"AdamBeyer","dark techno"
"AdamBeyer","minimal techno"
"AdamBeyer","raw techno"
"AdamBeyer","schranz"
"AdamBeyer","swedish electronic"
"AdamBeyer","swedish techno"
"AdamBeyer","techno"
"50Cent","east coast hip hop"
"50Cent","gangster rap"
"50Cent","hip hop"
"50Cent","pop rap"
"50Cent","queens hip hop"
"50Cent","rap"
"MariahAngeliq","latin pop"
"MariahAngeliq","rap latina"
"MariahAngeliq","trap latino"
"HotSince82","deep disco house"
"HotSince82","deep house"
"HotSince82","house"
"HotSince82","uk house"
"Alestorm","british power metal"
"Alestorm","comic"
"Alestorm","comic metal"
"Alestorm","metal"
"Alestorm","pirate"
"Alestorm","power metal"
"Alestorm","scottish metal"
"DRAMA","alternative r&b"
"DRAMA","indie soul"
"DRAMA","vapor soul"
"LouisTheChild","edm"
"LouisTheChild","electropop"
"LouisTheChild","indie poptimism"
"LouisTheChild","pop"
"LouisTheChild","tropical house"
"NorahJones","adult standards"
"NorahJones","contemporary vocal jazz"
"NorahJones","jazz pop"
"NorahJones","neo mellow"
"NorahJones","vocal jazz"
"EltonJohn","glam rock"
"EltonJohn","mellow gold"
"EltonJohn","piano rock"
"EltonJohn","soft rock"
"M83","french shoegaze"
"M83","french synthpop"
"M83","indietronica"
"M83","metropopolis"
"M83","neo-synthpop"
"ArrestedYouth","modern alternative rock"
"ArrestedYouth","modern rock"
"BassMekanik","miami bass"
"ForestSwords","art pop"
"ForestSwords","electronica"
"ForestSwords","hauntology"
"ForestSwords","uk experimental electronic"
"AlexMetric","uk dance"
"JuanPabloRey","Unknown"
"MauriceWest","edm"
"MauriceWest","electro house"
"MauriceWest","sky room"
"LukeChristopher","indie pop rap"
"LukeChristopher","pop rap"
"MacMiller","hip hop"
"MacMiller","pittsburgh rap"
"MacMiller","rap"
"Grouplove","indie pop"
"Grouplove","indie rock"
"Grouplove","indietronica"
"Grouplove","la indie"
"Grouplove","modern alternative rock"
"Grouplove","modern rock"
"Grouplove","pop rock"
"Grouplove","rock"
"Grouplove","stomp and holler"
"MalaFe","christian alternative rock"
"MalaFe","christian hip hop"
"MalaFe","christian music"
"MalaFe","christian rock"
"MalaFe","gymcore"
"MalaFe","post-screamo"
"MalaFe","rap rock"
"UnlikePluto","alt z"
"UnlikePluto","bass trap"
"UnlikePluto","indie poptimism"
"UnlikePluto","modern alternative rock"
"UnlikePluto","modern rock"
"SeinaboSey","swedish electropop"
"SeinaboSey","swedish pop"
"SeinaboSey","swedish soul"
"AndreaBocelli","classical tenor"
"AndreaBocelli","italian tenor"
"AndreaBocelli","operatic pop"
"FrankOcean","alternative r&b"
"FrankOcean","hip hop"
"FrankOcean","lgbtq+ hip hop"
"FrankOcean","neo soul"
"FrankOcean","pop"
"MichaelKiwanuka","british soul"
"MichaelKiwanuka","funk"
"MichaelKiwanuka","neo soul"
"MichaelKiwanuka","psychedelic soul"
"MichaelKiwanuka","soul"
"RoyceDa5'9""","Unknown"
"CarterBurwell","classic soundtrack"
"CarterBurwell","scorecore"
"CarterBurwell","soundtrack"
"MCFioti","funk carioca"
"MCFioti","funk paulista"
"Partiboi69","australian house"
"YG","cali rap"
"YG","gangster rap"
"YG","hip hop"
"YG","pop rap"
"YG","rap"
"YG","southern hip hop"
"YG","trap"
"BornDirty","bass house"
"BornDirty","electro house"
"CID","bass house"
"CID","deep groove house"
"CID","edm"
"CID","electro house"
"CID","house"
"CID","pop dance"
"CID","pop edm"
"CID","progressive electro house"
"CID","progressive house"
"Perturbator","cyberpunk"
"Perturbator","dark clubbing"
"Perturbator","darksynth"
"Perturbator","synthwave"
"TheProphet","classic hardstyle"
"TheProphet","euphoric hardstyle"
"TheProphet","happy hardcore"
"TheProphet","rawstyle"
"TheInternet","alternative r&b"
"TheInternet","escape room"
"TheInternet","hip hop"
"TheInternet","indie soul"
"TheInternet","lgbtq+ hip hop"
"TheInternet","neo soul"
"TheInternet","r&b"
"Hozier","irish singer-songwriter"
"Hozier","modern rock"
"Hozier","pop"
"Lane8","gauze pop"
"Lane8","progressive house"
"Lane8","tropical house"
"Koosen","lo-fi cover"
"Koosen","slap house"
"Georgio","french hip hop"
"Georgio","new french touch"
"Georgio","rap calme"
"Destructo","bass house"
"Destructo","edm"
"Destructo","electro house"
"Destructo","electronic trap"
"DreamersDelight","future bass"
"DreamersDelight","new french touch"
"DreamersDelight","vapor soul"
"DreamersDelight","vapor twitch"
"Corona","bubblegum dance"
"Corona","diva house"
"Corona","eurodance"
"Corona","europop"
"Corona","hip house"
"DOPEDROP","melbourne bounce international"
"Queen","classic rock"
"Queen","glam rock"
"Queen","rock"
"ImagineDragons","modern rock"
"ImagineDragons","rock"
"OscarHouse","Unknown"
"AesopRock","abstract hip hop"
"AesopRock","alternative hip hop"
"AesopRock","conscious hip hop"
"AesopRock","escape room"
"AesopRock","hip hop"
"SEA","dance pop"
"SEA","dancehall"
"SEA","pop"
"SEA","pop rap"
"Orelsan","francoton"
"Orelsan","french hip hop"
"Orelsan","old school rap francais"
"Orelsan","rap conscient"
"Nekfeu","french hip hop"
"Nekfeu","pop urbaine"
"Nekfeu","rap conscient"
"Godsmack","alternative metal"
"Godsmack","nu metal"
"Godsmack","post-grunge"
"Godsmack","rap metal"
"NicFanciulli","house"
"NicFanciulli","tech house"
"Imanbek","dance pop"
"Imanbek","edm"
"Imanbek","electro house"
"Imanbek","pop dance"
"Imanbek","slap house"
"Imanbek","tropical house"
"Tito""ElBambino""","Unknown"
"LeilaK","jawaiian"
"AbelKorzeniowski","compositional ambient"
"AbelKorzeniowski","scorecore"
"AbelKorzeniowski","soundtrack"
"Voltio","latin"
"Voltio","latin hip hop"
"Voltio","reggaeton"
"Voltio","reggaeton flow"
"Voltio","trap latino"
"VandellAndrew","smooth jazz"
"VandellAndrew","smooth saxophone"
"HiatusKaiyote","australian r&b"
"HiatusKaiyote","indie jazz"
"HiatusKaiyote","indie soul"
"HiatusKaiyote","neo soul"
"HiatusKaiyote","shiver pop"
"NielsVanGogh","bubble trance"
"NielsVanGogh","german techno"
"Behmer","melbourne bounce international"
"BenBöhmer","Unknown"
"RossfromFriends","deep house"
"RossfromFriends","electronica"
"RossfromFriends","float house"
"RossfromFriends","indie soul"
"RossfromFriends","lo-fi house"
"TeganandSara","canadian indie"
"TeganandSara","indie pop"
"TeganandSara","indie poptimism"
"TeganandSara","lilith"
"TeganandSara","metropopolis"
"TeganandSara","permanent wave"
"TeganandSara","pop rock"
"SWARM","dark clubbing"
"EvesKarydas","australian indie"
"EvesKarydas","australian pop"
"EvesKarydas","brisbane indie"
"RexxLifeRaj","alternative r&b"
"RexxLifeRaj","cali rap"
"RexxLifeRaj","trap soul"
"RexxLifeRaj","underground hip hop"
"FraunhoferDiffraction","dark clubbing"
"FraunhoferDiffraction","russian electronic"
"FraunhoferDiffraction","wave"
"SamLachow","indie pop rap"
"SamLachow","pop rap"
"SamLachow","seattle hip hop"
"UnknownMortalOrchestra","chillwave"
"UnknownMortalOrchestra","indie rock"
"UnknownMortalOrchestra","indie soul"
"UnknownMortalOrchestra","kiwi rock"
"UnknownMortalOrchestra","neo-psychedelic"
"UnknownMortalOrchestra","new rave"
"UnknownMortalOrchestra","portland hip hop"
"UnknownMortalOrchestra","psychedelic pop"
"TheMamas&ThePapas","brill building pop"
"TheMamas&ThePapas","bubblegum pop"
"TheMamas&ThePapas","classic rock"
"TheMamas&ThePapas","folk"
"TheMamas&ThePapas","folk rock"
"TheMamas&ThePapas","mellow gold"
"TheMamas&ThePapas","psychedelic rock"
"TheMamas&ThePapas","rock"
"TheMamas&ThePapas","soft rock"
"TheMamas&ThePapas","sunshine pop"
"FelixCartal","canadian electronic"
"FelixCartal","edm"
"FelixCartal","electro house"
"FelixCartal","electropop"
"FelixCartal","indie poptimism"
"FelixCartal","pop dance"
"FelixCartal","pop edm"
"FelixCartal","tropical house"
"MannyManuel","merengue"
"CalvinHarris","dance pop"
"CalvinHarris","edm"
"CalvinHarris","electro house"
"CalvinHarris","house"
"CalvinHarris","pop"
"CalvinHarris","pop dance"
"CalvinHarris","progressive house"
"CalvinHarris","uk dance"
"JoeKillington","Unknown"
"Dr.Peacock","frenchcore"
"Dr.Peacock","tekk"
"Dr.Peacock","uptempo hardcore"
"GeorgeFridericHandel","baroque"
"GeorgeFridericHandel","classical"
"GeorgeFridericHandel","early music"
"GeorgeFridericHandel","english baroque"
"GeorgeFridericHandel","german baroque"
"Tujamo","dance pop"
"Tujamo","edm"
"Tujamo","electro house"
"Tujamo","pop dance"
"Tujamo","progressive electro house"
"Tujamo","tropical house"
"D-Block&S-te-Fan","uk hip hop"
"Shazaam","swedish hip hop"
"Geck-O","classic hardstyle"
"Geck-O","rawstyle"
"TheMouseOutfit","indie soul"
"TheMouseOutfit","manchester hip hop"
"TheMouseOutfit","uk alternative hip hop"
"MORGENSHTERN","russian hip hop"
"MORGENSHTERN","russian trap"
"JohannesBrahms","classical"
"JohannesBrahms","german romanticism"
"JohannesBrahms","late romantic era"
"BlackTigerSexMachine","Unknown"
"Macklemore&RyanLewis","pop rap"
"Macklemore&RyanLewis","seattle hip hop"
"RexOrangeCounty","bedroom pop"
"RexOrangeCounty","pop"
"DenzelCurry","dark trap"
"DenzelCurry","drill"
"DenzelCurry","hip hop"
"DenzelCurry","miami hip hop"
"DenzelCurry","rap"
"DenzelCurry","trap"
"DenzelCurry","underground hip hop"
"Disclosure","house"
"Disclosure","pop"
"Disclosure","uk dance"
"ZackHemsey","epicore"
"ZackHemsey","scorecore"
"alt-J","indie rock"
"alt-J","modern rock"
"RayCharles","adult standards"
"RayCharles","classic soul"
"RayCharles","jazz blues"
"RayCharles","piano blues"
"RayCharles","soul"
"RayCharles","soul blues"
"RayCharles","vocal jazz"
"Damso","belgian hip hop"
"Damso","french hip hop"
"Damso","pop urbaine"
"Damso","rap belge"
"Damso","rap conscient"
"Jean-PhilippeRameau","baroque"
"Jean-PhilippeRameau","classical"
"Jean-PhilippeRameau","early music"
"Jean-PhilippeRameau","french baroque"
"Jean-PhilippeRameau","french opera"
"Vangelis","cyberpunk"
"Vangelis","new age"
"Vangelis","synthesizer"
"ErikLundin","swedish hip hop"
"ErikLundin","swedish pop"
"ErikLundin","swedish trap pop"
"Galantis","dance pop"
"Galantis","edm"
"Galantis","electro house"
"Galantis","pop"
"Galantis","pop dance"
"Galantis","tropical house"
"BoomboxCartel","bass trap"
"BoomboxCartel","edm"
"BoomboxCartel","electro house"
"BoomboxCartel","electronic trap"
"BoomboxCartel","pop dance"
"BoomboxCartel","vapor twitch"
"KyleWatson","bass house"
"KyleWatson","edm"
"KyleWatson","electro house"
"KyleWatson","fidget house"
"KyleWatson","house"
"LisaLashes","hard house"
"JOYCA","chanson virale"
"JOYCA","rap francais"
"KylaLaGrange","metropopolis"
"KylaLaGrange","shimmer pop"
"KylaLaGrange","tropical house"
"AnishSood","indian edm"
"Monolink","organic house"
"FrédéricChopin","Unknown"
"WolfgangGartner","complextro"
"WolfgangGartner","edm"
"WolfgangGartner","electro house"
"WolfgangGartner","house"
"WolfgangGartner","pop dance"
"WolfgangGartner","progressive house"
"TheAmericanDollar","american post-rock"
"TheAmericanDollar","compositional ambient"
"TheAmericanDollar","focus"
"TheAmericanDollar","instrumental post-rock"
"TheAmericanDollar","post-rock"
"Sam&Dave","dance pop"
"Sam&Dave","pop"
"Sam&Dave","post-teen pop"
"Sam&Dave","uk pop"
"ChrisJones","audiophile vocal"
"Justice","alternative dance"
"Justice","dance-punk"
"Justice","electronica"
"Justice","filter house"
"Justice","new rave"
"Fulanito","latin"
"Fulanito","latin hip hop"
"Fulanito","merengue tipico"
"Fulanito","reggaeton"
"Fulanito","tropical"
"LilWayne","hip hop"
"LilWayne","new orleans rap"
"LilWayne","pop rap"
"LilWayne","rap"
"LilWayne","trap"
"TheBlaze","french indie pop"
"TheBlaze","french indietronica"
"TheBlaze","new french touch"
"TheBlaze","tropical house"
"MikeEmilio","melbourne bounce international"
"MikeEmilio","russelater"
"GhostStories","euphoric hardstyle"
"STOR","grime"
"STOR","uk hip hop"
"MoonshineBandits","country rap"
"MoonshineBandits","rap rock"
"MoonshineBandits","redneck"
"R.CarlosNakai","meditation"
"R.CarlosNakai","native american"
"R.CarlosNakai","native american flute"
"R.CarlosNakai","navajo"
"bennyblanco","electropop"
"bennyblanco","pop"
"bennyblanco","pop rap"
"BibiTanga&TheSelenites","electro jazz"
"NohienandBand","Unknown"
"BertKaempfert","adult standards"
"BertKaempfert","ballroom"
"BertKaempfert","easy listening"
"BertKaempfert","lounge"
"LosPamperos","classic colombian pop"
"KollektivTurmstrasse","electronica"
"KollektivTurmstrasse","german techno"
"KollektivTurmstrasse","hamburg electronic"
"KollektivTurmstrasse","microhouse"
"KollektivTurmstrasse","minimal techno"
"KollektivTurmstrasse","organic electronic"
"KollektivTurmstrasse","tech house"
"LittleV.","Unknown"
"Xzibit","detroit hip hop"
"Xzibit","g funk"
"Xzibit","gangster rap"
"Xzibit","hardcore hip hop"
"Xzibit","hip hop"
"Xzibit","pop rap"
"Xzibit","rap"
"Xzibit","west coast rap"
"CrookedColours","australian indie"
"CrookedColours","indie soul"
"CrookedColours","vapor soul"
"MajorLazer","dance pop"
"MajorLazer","edm"
"MajorLazer","electro house"
"MajorLazer","moombahton"
"MajorLazer","pop"
"MajorLazer","pop dance"
"MajorLazer","pop rap"
"MajorLazer","tropical house"
"JohannPachelbel","baroque"
"JohannPachelbel","classical"
"JohannPachelbel","german baroque"
"Yaeji","art pop"
"Yaeji","electropop"
"Yaeji","escape room"
"Yaeji","experimental house"
"NinjaSexParty","comic"
"NinjaSexParty","otacore"
"Direct","boy band"
"Direct","pop"
"Direct","post-teen pop"
"Direct","talent show"
"DaronMalakianandScarsOnBroadway","Unknown"
"8Graves","alt z"
"8Graves","rebel blues"
"TonyQuattro","Unknown"
"FineArt","bass house"
"Todiefor","belgian hip hop"
"Todiefor","belgian pop"
"Gabriel&Dresden","acoustic pop"
"Gabriel&Dresden","alt z"
"Gabriel&Dresden","electropop"
"Gabriel&Dresden","indie cafe pop"
"Gabriel&Dresden","indie poptimism"
"Gabriel&Dresden","neo mellow"
"Gabriel&Dresden","neo-singer-songwriter"
"Gabriel&Dresden","pop"
"Gabriel&Dresden","pop rock"
"Gabriel&Dresden","post-teen pop"
"Gabriel&Dresden","uk pop"
"Gabriel&Dresden","viral pop"
"Makana","hawaiian"
"Makana","slack-key guitar"
"YROR?","melbourne bounce"
"DschinghisKhan","classic schlager"
"DschinghisKhan","europop"
"DschinghisKhan","german pop"
"SNBRN","bass house"
"SNBRN","edm"
"SNBRN","electro house"
"SNBRN","house"
"SNBRN","pop dance"
"SNBRN","pop edm"
"SNBRN","progressive house"
"SNBRN","tropical house"
"Cloverdale","Unknown"
"AngelOlsen","alternative americana"
"AngelOlsen","art pop"
"AngelOlsen","dream pop"
"AngelOlsen","freak folk"
"AngelOlsen","indie folk"
"AngelOlsen","indie pop"
"AngelOlsen","indie rock"
"Tia","alternative r&b"
"Tia","chill r&b"
"Tia","indie r&b"
"Tia","pop r&b"
"Tia","r&b"
"Tia","uk contemporary r&b"
"joshpan","electronic trap"
"joshpan","future bass"
"joshpan","vapor twitch"
"EveryoneYouKnow","london indie"
"TheWombats","liverpool indie"
"TheWombats","modern alternative rock"
"TheWombats","modern rock"
"TheWombats","rock"
"KSHMR","big room"
"KSHMR","edm"
"KSHMR","electro house"
"KSHMR","indian edm"
"KSHMR","pop dance"
"KSHMR","slap house"
"KSHMR","tropical house"
"B.o.B","atl hip hop"
"B.o.B","dance pop"
"B.o.B","hip hop"
"B.o.B","pop"
"B.o.B","pop rap"
"B.o.B","rap"
"B.o.B","southern hip hop"
"KawikaKahiapo","hawaiian"
"KawikaKahiapo","slack-key guitar"
"SonsOfMaria","deep house"
"SonsOfMaria","deep tropical house"
"SonsOfMaria","house"
"SonsOfMaria","new french touch"
"SonsOfMaria","pop dance"
"SonsOfMaria","tropical house"
"corandcrank","arab trap"
"corandcrank","azeri rap"
"NittyGrittyDirtBand","bluegrass"
"NittyGrittyDirtBand","country"
"NittyGrittyDirtBand","country rock"
"NittyGrittyDirtBand","folk"
"NittyGrittyDirtBand","folk rock"
"NittyGrittyDirtBand","mellow gold"
"NittyGrittyDirtBand","roots rock"
"NittyGrittyDirtBand","soft rock"
"PaoloFresu","contemporary jazz"
"PaoloFresu","italian contemporary jazz"
"PaoloFresu","italian jazz"
"PaoloFresu","jazz trumpet"
"PaoloFresu","vocal jazz"
"Notaker","complextro"
"Notaker","edm"
"Notaker","electro house"
"Notaker","future bass"
"Notaker","gaming edm"
"gyrofield","Unknown"
"DesRocs","modern alternative rock"
"DesRocs","modern rock"
"DesRocs","rebel blues"
"DesRocs","rock"
"AlbinMyers","electro house"
"AlbinMyers","progressive electro house"
"MarcRebillet","Unknown"
"JonHopkins","ambient"
"JonHopkins","compositional ambient"
"JonHopkins","electronica"
"JonHopkins","intelligent dance music"
"JonHopkins","neo-classical"
"BobMoses","canadian electronic"
"BobMoses","canadian house"
"BobMoses","indie soul"
"BobMoses","tropical house"
"STRFKR","alternative dance"
"STRFKR","chillwave"
"STRFKR","indie pop"
"STRFKR","indie rock"
"STRFKR","indietronica"
"STRFKR","modern rock"
"STRFKR","shimmer pop"
"ChelseaCutler","alt z"
"ChelseaCutler","electropop"
"ChelseaCutler","indie cafe pop"
"ChelseaCutler","indie pop"
"ChelseaCutler","indie poptimism"
"ChelseaCutler","pop"
"ChelseaCutler","post-teen pop"
"ChelseaCutler","tropical house"
"A-Trak","canadian electronic"
"A-Trak","edm"
"A-Trak","electro house"
"A-Trak","turntablism"
"TryppyHippie","Unknown"
"SnoopDogg","g funk"
"SnoopDogg","gangster rap"
"SnoopDogg","hip hop"
"SnoopDogg","pop rap"
"SnoopDogg","rap"
"SnoopDogg","west coast rap"
"BabyBash","chicano rap"
"BabyBash","dance pop"
"BabyBash","dirty south rap"
"BabyBash","gangster rap"
"BabyBash","hip hop"
"BabyBash","hip pop"
"BabyBash","latin hip hop"
"BabyBash","pop rap"
"BabyBash","r&b"
"BabyBash","rap"
"BabyBash","southern hip hop"
"BabyBash","texas latin rap"
"BabyBash","urban contemporary"
"Loure","r&b brasileiro"
"Niska","francoton"
"Niska","french hip hop"
"Niska","pop urbaine"
"Niska","rap francais"
"Peter,PaulandMary","american folk revival"
"Peter,PaulandMary","brill building pop"
"Peter,PaulandMary","bubblegum pop"
"Peter,PaulandMary","folk"
"Peter,PaulandMary","folk rock"
"Peter,PaulandMary","mellow gold"
"Peter,PaulandMary","soft rock"
"VinniePaz","conscious hip hop"
"VinniePaz","philly rap"
"VinniePaz","political hip hop"
"VinniePaz","rap rock"
"JulyTalk","canadian indie"
"JulyTalk","toronto indie"
"AntiUp","bass house"
"AntiUp","electro house"
"ShakeyGraves","austin americana"
"ShakeyGraves","austindie"
"ShakeyGraves","deep new americana"
"ShakeyGraves","indie folk"
"ShakeyGraves","new americana"
"ShakeyGraves","stomp and holler"
"PartyFavor","bass trap"
"PartyFavor","edm"
"PartyFavor","electro house"
"PartyFavor","electronic trap"
"PartyFavor","pop dance"
"SteffdaCampo","edm"
"SteffdaCampo","electro house"
"SteffdaCampo","house"
"SteffdaCampo","pop dance"
"SteffdaCampo","pop edm"
"SteffdaCampo","progressive house"
"MarikaHackman","ambient folk"
"MarikaHackman","art pop"
"MarikaHackman","chamber pop"
"MarikaHackman","chamber psych"
"MarikaHackman","indie folk"
"Holl&Rush","alternative metal"
"Holl&Rush","modern rock"
"Holl&Rush","nu metal"
"Holl&Rush","pop punk"
"Holl&Rush","rap metal"
"Holl&Rush","rap rock"
"Korn","alternative metal"
"Korn","funk metal"
"Korn","nu metal"
"Korn","rap metal"
"Korn","rock"
"AntonínDvorák","Unknown"
"Bakermat","deep euro house"
"Bakermat","minimal tech house"
"Bakermat","new french touch"
"Bakermat","pop dance"
"Bakermat","tropical house"
"Low","icelandic indie"
"CatPower","art pop"
"CatPower","freak folk"
"CatPower","indie rock"
"CatPower","melancholia"
"CatPower","singer-songwriter"
"CatPower","slowcore"
"DeJeugdVanTegenwoordig","Unknown"
"CarlPhilippEmanuelBach","Unknown"
"Stickybuds","canadian electronic"
"Oasis","beatlesque"
"Oasis","britpop"
"Oasis","madchester"
"Oasis","permanent wave"
"Oasis","rock"
"LouisPrima","adult standards"
"LouisPrima","jump blues"
"LouisPrima","lounge"
"LouisPrima","soul"
"LouisPrima","swing"
"LouisPrima","vocal jazz"
"Brasstracks","indie soul"
"Brasstracks","nyc pop"
"MISSIO","alt z"
"MISSIO","electropop"
"MISSIO","indie poptimism"
"MISSIO","modern alternative rock"
"MISSIO","modern rock"
"MISSIO","rock"
"Bearson","norwegian pop"
"HardBassSchool","hard bass"
"HardBassSchool","russian rave"
"Pleasurekraft","dark techno"
"Pleasurekraft","funky tech house"
"Pleasurekraft","minimal techno"
"Pleasurekraft","tech house"
"Whethan","edm"
"Whethan","electro house"
"Whethan","electropop"
"Whethan","indie poptimism"
"Whethan","pop"
"Whethan","tropical house"
"Whethan","vapor soul"
"Whethan","vapor twitch"
"DAVIDAUGUST","deep euro house"
"DAVIDAUGUST","electronica"
"DAVIDAUGUST","hamburg electronic"
"DAVIDAUGUST","microhouse"
"DAVIDAUGUST","minimal techno"
"DAVIDAUGUST","organic electronic"
"DAVIDAUGUST","organic house"
"DAVIDAUGUST","tech house"
"L.Dre","lo-fi cover"
"Justnormal","lo-fi beats"
"Justnormal","lo-fi jazzhop"
"BorisBrejcha","german house"
"BorisBrejcha","german techno"
"BorisBrejcha","minimal techno"
"BorisBrejcha","tech house"
"Aso","chillhop"
"Aso","lo-fi beats"
"E-Rotic","bubblegum dance"
"E-Rotic","eurodance"
"E-Rotic","europop"
"E-Rotic","german techno"
"E-Rotic","hip house"
"FunkyNotes","lo-fi jazzhop"
"Matoma","dance pop"
"Matoma","edm"
"Matoma","electro house"
"Matoma","electropop"
"Matoma","norwegian pop"
"Matoma","pop"
"Matoma","pop dance"
"Matoma","pop edm"
"Matoma","tropical house"
"SteveAnderson","Unknown"
"AnimalsAsLeaders","djent"
"AnimalsAsLeaders","instrumental djent"
"AnimalsAsLeaders","instrumental rock"
"AnimalsAsLeaders","jazz metal"
"AnimalsAsLeaders","progressive jazz fusion"
"AnimalsAsLeaders","progressive metal"
"YolandaBeCool","australian dance"
"YolandaBeCool","australian house"
"YolandaBeCool","bass house"
"AWOLNATION","la indie"
